bclist
Biochemistry reactions objects:
uuid	modDate	locked	id	name	abbreviation	cksum	equation	deltaG	deltaGErr	reversibility	thermoReversibility	defaultProtons	compartment_uuid	defaultTransproton
B0BF2DB2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03312	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione:NADP+ oxidoreductase	(B-specific)	''	cpd00006 + cpd03259 <=> cpd00005 + cpd00067 + cpd03258	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0C13616-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03311	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione:NAD+ oxidoreductase	(B-specific)	''	cpd00003 + cpd03259 <=> cpd00004 + cpd00067 + cpd03258	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0C33B5A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03310	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	''	cpd00006 + cpd03257 <=> cpd00005 + cpd00067 + cpd03259	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0C54454-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03309	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	''	cpd00003 + cpd03257 <=> cpd00004 + cpd00067 + cpd03259	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0C7391C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03308	Tetrahydrocorticosterone:NADP+ oxidoreductase (B-specific)	Tetrahydrocorticosterone:NADP+ oxidoreductase (B-specific)	''	cpd00006 + cpd03257 <=> cpd00005 + cpd00067 + cpd03256	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0C93ABE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03307	Tetrahydrocorticosterone:NAD+ oxidoreductase (B-specific)	Tetrahydrocorticosterone:NAD+ oxidoreductase (B-specific)	''	cpd00003 + cpd03257 <=> cpd00004 + cpd00067 + cpd03256	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0CB38B4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03306	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al:NADP+	oxidoreductase (B-specific)	''	cpd00006 + cpd03255 <=> cpd00005 + cpd00067 + cpd03254	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0CD351A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03305	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al:NAD+	oxidoreductase (B-specific)	''	cpd00003 + cpd03255 <=> cpd00004 + cpd00067 + cpd03254	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0CF33B0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03304	Cortol:NAD+ oxidoreductase	Cortol:NAD+ oxidoreductase	''	cpd00003 + cpd03263 <=> cpd00004 + cpd00067 + cpd03253	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0D1221A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03303	Urocortisol:NADP+ oxidoreductase (B-specific)	Urocortisol:NADP+ oxidoreductase (B-specific)	''	cpd00006 + cpd03253 <=> cpd00005 + cpd00067 + cpd03252	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0D32998-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03302	Urocortisol:NAD+ oxidoreductase (B-specific)	Urocortisol:NAD+ oxidoreductase (B-specific)	''	cpd00003 + cpd03253 <=> cpd00004 + cpd00067 + cpd03252	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0D52C5C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03301	Cortolone:NAD+ oxidoreductase	Cortolone:NAD+ oxidoreductase	''	cpd00003 + cpd03262 <=> cpd00004 + cpd00067 + cpd03251	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0D72336-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03300	Urocortisone:NADP+ oxidoreductase (B-specific)	Urocortisone:NADP+ oxidoreductase (B-specific)	''	cpd00005 + cpd00067 + cpd03250 <=> cpd00006 + cpd03251	-2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0D92B7C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03299	Urocortisone:NAD+ oxidoreductase (B-specific)	Urocortisone:NAD+ oxidoreductase (B-specific)	''	cpd00003 + cpd03251 <=> cpd00004 + cpd00067 + cpd03250	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0DB259E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:07	0	rxn03298	Chenodeoxyglycocholoyl-CoA:glycine N-choloyltransferase	Chenodeoxyglycocholoyl-CoA:glycine N-choloyltransferase	''	cpd00033 + cpd03242 <=> cpd00010 + cpd00067 + cpd03243	-5.294	1.25997	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0DD0F76-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03297	7alpha-hydroxycholest-4-en-3-one,NADPH:oxygen	oxidoreductase(12alpha-hydroxylating)	''	cpd00005 + cpd00007 + cpd00067 + cpd03238 <=> cpd00001 + cpd00006 + cpd03239	-96.1867	1.35632	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0DFC842-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03296	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+	oxidoreductase	''	cpd00006 + cpd03237 <=> cpd00005 + cpd00067 + cpd03236	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0E1D164-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03295	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NAD+	oxidoreductase (B-specific)	''	cpd00003 + cpd03237 <=> cpd00004 + cpd00067 + cpd03236	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0E3CBA4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03294	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one:(acceptor)	delta4-oxidoreductase	''	cpd00006 + cpd03236 <=> cpd00005 + cpd00067 + cpd03239	13.57	1.55097	<	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0E5BB8A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03293	3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase	(B-specific)	''	cpd00006 + cpd03235 <=> cpd00005 + cpd00067 + cpd03234	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0E7B674-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03292	3alpha,7alpha-Dihydroxy-5beta-cholestane:NAD+ oxidoreductase	(B-specific)	''	cpd00003 + cpd03235 <=> cpd00004 + cpd00067 + cpd03234	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0E9C4B4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03291	7alpha-Hydroxy-5beta-cholestan-3-one:(acceptor)	delta4-oxidoreductase	''	cpd00006 + cpd03234 <=> cpd00005 + cpd00067 + cpd03238	13.57	1.55097	<	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0EBC0FC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03290	(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-	CoA hydro-lyase	''	cpd03233 <=> cpd00001 + cpd03241	1.603	0.7943	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0ED0098-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03289	rxn03289	rxn03289	''	cpd00003 + cpd03233 <=> cpd00004 + cpd00067 + cpd03248	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0EF0500-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03288	Propanoyl-CoA:acetyl-CoA C-acyltransferase	Propanoyl-CoA:acetyl-CoA C-acyltransferase	''	cpd00086 + cpd03242 <=> cpd00010 + cpd03232	5.246	1.09265	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0F099EC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03287	rxn03287	rxn03287	''	cpd00003 + cpd03231 <=> cpd00004 + cpd00067 + cpd03232	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0F2AA8E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03286	rxn03286	rxn03286	''	cpd00001 + cpd03230 <=> cpd03231	-1.603	0.7943	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0F3D94A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03285	rxn03285	rxn03285	''	cpd03229 <=> cpd03249	-150.73	0.711895	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0F4AC1C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03284	5beta-Cholestane-3alpha,7alpha,12alpha-triol,NADPH:oxygen	oxidoreductase (26-hydroxylating)	''	cpd00005 + cpd00007 + cpd00067 + cpd03237 <=> cpd00001 + cpd00006 + cpd03229	-92.5767	1.27653	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0F77AF0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03283	5beta-cholestane-3alpha,7alpha-diol,NADPH:oxygen oxidoreductase	(26-hydroxylating)	''	cpd00005 + cpd00007 + cpd00067 + cpd03235 <=> cpd00001 + cpd00006 + cpd03227	-92.5767	1.27653	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0FA40B4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03282	rxn03282	rxn03282	''	cpd00003 + cpd03227 <=> cpd00004 + cpd00067 + cpd03228	5.22	1.06983	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0FC4422-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03281	delta8,24-Cholestadien-3beta-ol delta7-delta8-isomerase	delta8,24-Cholestadien-3beta-ol delta7-delta8-isomerase	''	cpd03221 <=> cpd03222	-8.82	1.24402	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0FD240A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03279	rxn03279	rxn03279	''	cpd00001 + cpd03210 <=> cpd03213	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B0FE5B90-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03280	rxn03280	rxn03280	''	cpd01449 + cpd03214 <=> cpd00012 + cpd00254 + cpd03436	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B100715A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03278	5,6beta-epoxy-5beta-cholestan-3beta-ol hydrolase	5,6beta-epoxy-5beta-cholestan-3beta-ol hydrolase	''	cpd00001 + cpd03209 <=> cpd03213	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B101AA84-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03276	rxn03276	rxn03276	''	cpd03206 <=> (2) cpd00067 + cpd03215	-6.34	0.983532	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B102D9CC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03277	rxn03277	rxn03277	''	cpd00005 + cpd00007 + cpd00067 + cpd03207 <=> cpd00001 + cpd00006 + cpd03208	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1059A86-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03274	rxn03274	rxn03274	''	cpd00001 + cpd02784 <=> cpd00011 + cpd03204	-20.113	0.896014	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B10741E2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03275	L-Dehydroascorbate lactonohydrolase	L-Dehydroascorbate lactonohydrolase	''	cpd00001 + cpd00335 <=> cpd00067 + cpd02784	-2.803	1.19929	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B108F21C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03273	3-Ketolactose galactohydrolase	3-Ketolactose galactohydrolase	''	cpd00001 + cpd03199 <=> cpd00190 + cpd03193	-3.113	0.692797	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B10A8CEE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03272	4-Carboxy-4-hydroxy-2-oxoadipate hydro-lyase	4-Carboxy-4-hydroxy-2-oxoadipate hydro-lyase	''	cpd02544 <=> cpd00001 + cpd03178	1.473	0.898103	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B10BD298-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03269	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase	''	cpd00006 + cpd03192 <=> cpd00005 + cpd00067 + cpd03171	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B10DD714-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03268	rxn03268	rxn03268	''	cpd00033 + cpd03165 <=> cpd00010 + cpd00067 + cpd03323	-5.294	1.25997	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B10FE11C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03266	rxn03266	rxn03266	''	cpd03163 <=> cpd03406	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B110AFF2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03267	Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase	Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase	''	cpd00023 + cpd03165 <=> cpd00010 + cpd00067 + cpd03322	-5.294	1.25997	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B112C9D6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03265	S-Adenosyl-L-methionine:L-methionine S-methyltransferase	S-Adenosyl-L-methionine:L-methionine S-methyltransferase	''	cpd00017 + cpd03163 <=> cpd00019 + cpd03391	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B11475B0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03264	ATP:L-methione S-adenosyltransferase	SELMETAT	''	cpd00001 + cpd00002 + cpd03163 <=> cpd00009 + cpd00012 + cpd03392	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B116E958-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03263	Selenomethionine methanethiol-lyase (deaminating)	Selenomethionine methanethiol-lyase (deaminating)	''	cpd00001 + cpd03163 <=> cpd00013 + cpd00094 + cpd03401	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B118FFF4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03262	rxn03262	rxn03262	''	cpd03157 <=> cpd03683	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B119CC18-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03261	Dihydromacarpine:oxygen oxidoreductase	Dihydromacarpine:oxygen oxidoreductase	''	cpd00007 + cpd00067 + cpd03154 <=> cpd00025 + cpd03679	-31.7097	1.26256	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B11BC658-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03260	rxn03260	rxn03260	''	cpd00017 + cpd03146 <=> cpd00019 + cpd00067 + cpd03147	-4.36	2.22091	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B11DCAB6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03259	rxn03259	rxn03259	''	cpd00017 + cpd01243 <=> cpd00019 + (5) cpd00067 + cpd03223	-25.88	2.68737	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B11FEB34-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03258	rxn03258	rxn03258	''	cpd00017 + cpd03143 <=> cpd00019 + cpd00067 + cpd03144	-4.36	2.22091	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B121F938-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03257	rxn03257	rxn03257	''	cpd00005 + cpd03137 <=> cpd00006 + (3) cpd00067 + cpd03142	-24.38	1.06983	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1241614-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03256	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	''	cpd00006 + cpd03135 <=> cpd00005 + cpd00067 + cpd03136	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1262D6E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03255	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	''	cpd00003 + cpd03135 <=> cpd00004 + cpd00067 + cpd03136	2.3	1.11438	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1283F28-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03254	cis,cis-3,6-Dodecadienoyl-CoA delta3-cis-delta2-trans-isomerase	cis,cis-3,6-Dodecadienoyl-CoA delta3-cis-delta2-trans-isomerase	''	cpd03132 <=> cpd03131	-1.55	0.24	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B12911A0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03252	trans-Dec-2-enoyl-CoA reductase	trans-Dec-2-enoyl-CoA reductase	''	cpd00006 + cpd03128 <=> cpd00005 + cpd00067 + cpd03129	16.55	1.19027	=	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B12B47E0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03253	Decanoyl-CoA:(acceptor) 2,3-oxidoreductase	ACOAD4f	''	cpd00015 + cpd03128 <=> cpd00982 + cpd03129	12	1.84286	=	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B12CF3CE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03251	Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase	ACOAD2f	''	cpd00015 + cpd03124 <=> cpd00982 + cpd03125	12	1.84286	=	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B12EA70A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03250	(S)-Hydroxyhexanoyl-CoA hydro-lyase	ECOAH2	''	cpd03122 <=> cpd00001 + cpd03125	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B12FFB96-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03249	(S)-Hydroxyhexanoyl-CoA:NAD+ oxidoreductase	HACD2	''	cpd00003 + cpd03122 <=> cpd00004 + cpd00067 + cpd03123	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1321AA2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03248	Hexanoyl-CoA:acetyl-CoA C-acyltransferase	ACACT3r	''	cpd00022 + cpd03124 <=> cpd00010 + cpd03121	7.056	1.08737	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B133D964-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03247	(S)-Hydroxyoctanoyl-CoA hydro-lyase	ECOAH3	''	cpd03120 <=> cpd00001 + cpd03130	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1353458-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03246	(S)-Hydroxyoctanoyl-CoA:NAD+ oxidoreductase	HACD3	''	cpd00003 + cpd03120 <=> cpd00004 + cpd00067 + cpd03121	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B13750D0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03245	(S)-Hydroxydecanoyl-CoA hydro-lyase	ECOAH4	''	cpd03118 <=> cpd00001 + cpd03129	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B138B52E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03244	(S)-Hydroxydecanoyl-CoA:NAD+ oxidoreductase	HACD4	''	cpd00003 + cpd03118 <=> cpd00004 + cpd00067 + cpd03119	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B13AEB50-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03243	Decanoyl-CoA:acetyl-CoA C-acyltransferase	ACACT5r	''	cpd00022 + cpd03128 <=> cpd00010 + cpd03117	7.056	1.08737	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B13C9E00-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03241	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase	ECOAH6	''	cpd03115 <=> cpd00001 + cpd03127	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B13DF2D2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03242	(S)-3-Hydroxydodecanoyl-CoA:NAD+ oxidoreductase	HACD5	''	cpd00003 + cpd03116 <=> cpd00004 + cpd00067 + cpd03117	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1401DBE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03240	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase	ECOAH7	''	cpd03113 <=> cpd00001 + cpd03126	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1417600-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03239	(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase	HACD7	''	cpd00003 + cpd03113 <=> cpd00004 + cpd00067 + cpd03114	3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B143967E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03238	L-2-Amino-hexano-6-lactam racemase	L-2-Amino-hexano-6-lactam racemase	''	cpd01832 <=> cpd03159	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B14474A4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03237	2-Amino-4-oxo-6-(erythro-1',2',3'-trihydroxypropyl)-7,8-	dihydroxypteridine triphosphate	''	(3) cpd00001 + cpd03111 <=> (3) cpd00009 + cpd03112	64.349	2.2942	<	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B146194E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03236	4a-hydroxytetrahydrobiopterin hydro-lyase	4AHD2	''	cpd03897 <=> cpd00001 + cpd00231	0.373	3.34508	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B147773A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03235	rxn03235	rxn03235	''	cpd00011 + cpd03106 <=> cpd00067 + cpd03281	1.32	0.732676	<	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B149139C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03233	Phaseollidin-hydrate hydro-lyase	Phaseollidin-hydrate hydro-lyase	''	cpd03102 <=> cpd00001 + cpd03103	4.573	0.759071	=	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B14A56F8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03234	4-aminoimidazole aminohydrolase	4-aminoimidazole aminohydrolase	''	cpd00001 + cpd03106 <=> cpd00013 + cpd00067 + cpd03703	10000000	1.61788	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B14C89F0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03232	N- Acetylarylalkylamine amidohydrolase	N- Acetylarylalkylamine amidohydrolase	''	cpd00001 + cpd01922 <=> cpd00029 + cpd00067 + cpd01299	10000000	1.01989	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B14EA276-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03231	Acetyl-CoA:salutaridinol 7-O-acetyltransferase	Acetyl-CoA:salutaridinol 7-O-acetyltransferase	''	cpd00022 + cpd03100 <=> cpd00010 + cpd03157	-3.614	1.17862	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
B1504432-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:48:08	0	rxn03230	1-Organyl-2-arachidonyl-sn-glycero-3-phosphocholine:1-organyl-2-	(CoA-independent)	''	cpd03097 + cpd03098 <=> cpd02649 + cpd03099	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
